"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3917938";"";"None";"866.93";"2";"8.61";"BDBM190047";"Cc1nc(C(=O)N2Cc3cc4c(cc3C[C@H]2C(=O)N[C@@H](Cc2ccc(-c3ccnc(C)c3C)cc2)C(=O)O)OC[C@H](c2ccc(OCC3CCC(C(F)(F)F)CC3)cc2)O4)c(C)o1";"EC50";"'='";"183.0";"nM";"6.74";"";"340092";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"183.0"
"CHEMBL3938537";"";"None";"854.78";"2";"9.36";"BDBM190091";"CCCCOC(=O)N1Cc2cc3c(cc2C[C@H]1C(=O)N[C@@H](Cc1ccc(Oc2ccnc(C)c2C)cc1)C(=O)O)OC[C@H](c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)O3";"EC50";"'='";"263.0";"nM";"6.58";"";"340136";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"263.0"
"CHEMBL3901545";"";"None";"854.78";"2";"9.22";"BDBM190092";"Cc1nccc(Oc2ccc(C[C@H](NC(=O)[C@@H]3Cc4cc5c(cc4CN3C(=O)OCC(C)C)O[C@@H](c3ccc(OCc4ccc(Cl)c(Cl)c4)cc3)CO5)C(=O)O)cc2)c1C";"EC50";"'='";"311.0";"nM";"6.51";"";"340137";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"311.0"
"CHEMBL3930749";"";"None";"844.79";"2";"9.54";"BDBM190032";"CC[C@@H](c1ccccc1)N1Cc2cc3c(cc2C[C@H]1C(=O)N[C@@H](Cc1ccc(-c2ccnc(O)c2)cc1)C(=O)O)OC[C@H](c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)O3";"EC50";"'='";"138.0";"nM";"6.86";"";"340077";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"138.0"
"CHEMBL3924085";"";"None";"853.80";"2";"9.71";"BDBM190036";"CC[C@@H](c1ccccc1)N1Cc2cc3c(cc2C[C@H]1C(=O)N[C@@H](Cc1ccc(-c2ccc(C#N)nc2)cc1)C(=O)O)OC[C@H](c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)O3";"EC50";"'='";"154.0";"nM";"6.81";"";"340081";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"154.0"
"CHEMBL3969369";"";"None";"870.87";"2";"10.79";"BDBM190040";"CCCc1cc(-c2ccc(C[C@H](NC(=O)[C@@H]3Cc4cc5c(cc4CN3[C@@H](CC)c3ccccc3)O[C@@H](c3ccc(OCc4ccc(Cl)c(Cl)c4)cc3)CO5)C(=O)O)cc2)ccn1";"EC50";"'='";"83.0";"nM";"7.08";"";"340085";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"83.0"
"CHEMBL3916170";"";"None";"853.80";"2";"8.94";"BDBM190114";"Cc1nccc(Oc2ccc(C[C@H](NC(=O)[C@@H]3Cc4cc5c(cc4CN3C(=O)NC(C)(C)C)O[C@@H](c3ccc(OCc4ccc(Cl)c(Cl)c4)cc3)CO5)C(=O)O)cc2)c1C";"EC50";"'='";"124.0";"nM";"6.91";"";"340159";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"124.0"
"CHEMBL3938135";"";"None";"915.82";"2";"9.72";"BDBM190121";"Cc1nccc(Oc2ccc(C[C@H](NC(=O)[C@@H]3Cc4cc5c(cc4CN3C(=O)NC3CCC(F)(F)CC3)O[C@@H](c3ccc(OCc4ccc(Cl)c(Cl)c4)cc3)CO5)C(=O)O)cc2)c1C";"EC50";"'='";"338.0";"nM";"6.47";"";"340166";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"338.0"
"CHEMBL3956755";"";"None";"966.92";"3";"8.66";"BDBM189979";"CCC(=O)Nc1nc(C)c(S(=O)(=O)N2Cc3cc4c(cc3C[C@H]2C(=O)N[C@@H](Cc2ccc(-c3ccc(C#N)cc3)cc2)C(=O)O)OCC(c2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)O4)s1";"EC50";"'='";"214.0";"nM";"6.67";"";"340024";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"214.0"
"CHEMBL3941918";"";"None";"924.88";"3";"8.36";"BDBM189949";"CNc1nc(C)c(S(=O)(=O)N2Cc3cc4c(cc3C[C@H]2C(=O)N[C@@H](Cc2ccc(-c3ccc(C#N)cc3)cc2)C(=O)O)OC[C@@H](c2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)O4)s1";"EC50";"'='";"73.0";"nM";"7.14";"";"339994";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"73.0"
"CHEMBL3917170";"";"None";"918.49";"3";"8.40";"BDBM189951";"CCNc1nc(C)c(S(=O)(=O)N2Cc3cc4c(cc3C[C@H]2C(=O)N[C@@H](Cc2ccc(-c3ccc(C#N)cc3)cc2)C(=O)O)OCC(c2ccc(OCc3ccc(C)c(Cl)c3)cc2)O4)s1";"EC50";"'='";"277.0";"nM";"6.56";"";"339996";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"277.0"
"CHEMBL3930724";"";"None";"1007.98";"None";"None";"BDBM189954";"Cc1nc(NC(=O)[C@@H]2CCCN2)sc1S(=O)(=O)N1Cc2cc3c(cc2C[C@H]1C(=O)N[C@@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)C(=O)O)OCC(c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)O3";"EC50";"'='";"477.0";"nM";"6.32";"";"339999";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"477.0"
"CHEMBL4284169";"";"None";"3621.03";"None";"None";"7";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC";"EC50";"'='";"0.78";"nM";"9.11";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4257414";"Agonist activity at human GLP1 receptor expressed in HEK293 cells assessed as increase in intracellular cAMP accumulation by AlphaScreen assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257228";"38";"SureChEMBL Patent Bioactivity Data";"";"2016";"None";"";"";"";"0.78"
"CHEMBL414357";"EXENATIDE";"4.0";"4186.64";"None";"None";"19; ex4";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O";"EC50";"'='";"0.0005012";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5130383";"Agonist activity at human GLP-1R expressed in CHO cells coexpressing beta-arrestin-2 assessed as reduction in cAMP accumulation incubated for 2 hrs under dark condition by LANCE cAMP assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5126621";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 2.0 hr";"AGONIST";"";"12.3"
"CHEMBL3942406";"";"None";"899.87";"2";"9.95";"BDBM190103";"Cc1nccc(-c2ccc(C[C@H](NC(=O)[C@@H]3Cc4cc5c(cc4CN3C(=O)NC(C)(C)c3ccccc3)O[C@@H](c3ccc(OCc4ccc(Cl)c(Cl)c4)cc3)CO5)C(=O)O)cc2)c1C";"EC50";"'='";"178.0";"nM";"6.75";"";"340148";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"178.0"
"CHEMBL4113576";"";"None";"881.81";"2";"9.63";"BDBM190159";"C[C@@H](NC(=O)N1Cc2cc3c(cc2C[C@H]1C(=O)N[C@@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)C(=O)O)OC[C@H](c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)O3)c1ccccc1";"EC50";"'='";"288.0";"nM";"6.54";"";"340204";"UO_0000065";"";"";"";"";"0";"CHEMBL3887456";"cAMP Functional Assay: The efficacy of GLP-1 receptor agonists was studied in a cAMP functional assay using HEK-293 Cells expressing the cloned human GLP-1 receptor. GLP-1-expressing cells (10,000-20,000 cells per 0.1 mL) were plated in 96-well plates in Dulbecco's modified eagles media (DMEM) containing 10% fetal bovine serum, 2 mg/mL G418 and penicillin-streptomycin. Following overnight incubation of cells, media was removed, and compounds (at concentrations ranging from 0.0001 to 100 μM) were added to monolayer cells in Iscove's modified dulbecco's medium (IMDM), 100 μM RO 20-1724 PDE inhibitor, 0.1% BSA, 2% DMSO in a final volume of 100 μL, and incubated for 30 min at 37° C. 95%02, 5% CO2 in a humidified incubator. Alternatively, cells were harvested and combined with compounds in suspension using the buffer and protocol described above. cAMP was quantified using a homogenous time-resolved fluorescence detection system (cAMP dynamic, CIS bio International).";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1784";"Glucagon-like peptide 1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886330";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"288.0"
